addr,time,after_relax,i,after_write,tmin,tmax,timept
1134,1.0038092136383057,55,2,55,54,58,1
1134,1.0038092136383057,55,3,55,54,58,1
1134,1.0038092136383057,55,4,55,54,58,1
1134,1.0038092136383057,55,5,55,54,58,1
1134,1.0038092136383057,55,6,55,54,58,1
1134,1.0038092136383057,55,7,56,54,58,1
1134,1.0038092136383057,55,8,55,54,58,1
1134,1.0038092136383057,56,9,55,54,58,1
1134,1.0038092136383057,56,10,55,54,58,1
1134,1.0038092136383057,55,11,55,54,58,1
1134,1.0038092136383057,55,12,55,54,58,1
1134,1.0038092136383057,54,13,55,54,58,1
1134,1.0038092136383057,56,14,56,54,58,1
1134,1.0038092136383057,55,15,55,54,58,1
1135,0.9964399337768555,56,0,57,55,59,1
1135,0.9964399337768555,56,1,56,55,59,1
1135,0.9964399337768555,57,2,57,55,59,1
1135,0.9964399337768555,56,3,56,55,59,1
1135,0.9964399337768555,58,4,57,55,59,1
1135,0.9964399337768555,56,5,56,55,59,1
1135,0.9964399337768555,56,6,56,55,59,1
1135,0.9964399337768555,56,7,56,55,59,1
1135,0.9964399337768555,57,8,56,55,59,1
1135,0.9964399337768555,56,9,56,55,59,1
1135,0.9964399337768555,56,10,56,55,59,1
1135,0.9964399337768555,56,11,56,55,59,1
1135,0.9964399337768555,56,12,56,55,59,1
1135,0.9964399337768555,56,13,57,55,59,1
1135,0.9964399337768555,56,14,57,55,59,1
1135,0.9964399337768555,55,15,56,55,59,1
1136,0.9956662654876709,57,0,58,56,60,1
1136,0.9956662654876709,57,1,56,56,60,1
1136,0.9956662654876709,58,2,58,56,60,1
1136,0.9956662654876709,58,3,58,56,60,1
1136,0.9956662654876709,56,4,58,56,60,1
1136,0.9956662654876709,58,5,58,56,60,1
1136,0.9956662654876709,57,6,57,56,60,1
1136,0.9956662654876709,56,7,58,56,60,1
1136,0.9956662654876709,56,8,58,56,60,1
1136,0.9956662654876709,58,9,58,56,60,1
1136,0.9956662654876709,58,10,58,56,60,1
1136,0.9956662654876709,56,11,56,56,60,1
1136,0.9956662654876709,58,12,58,56,60,1
1136,0.9956662654876709,56,13,58,56,60,1
1136,0.9956662654876709,56,14,58,56,60,1
1136,0.9956662654876709,58,15,56,56,60,1
1137,1.0084290504455566,58,0,58,57,61,1
1137,1.0084290504455566,58,1,56,57,61,1
1137,1.0084290504455566,59,2,59,57,61,1
1137,1.0084290504455566,58,3,58,57,61,1
1137,1.0084290504455566,58,4,58,57,61,1
1137,1.0084290504455566,59,5,58,57,61,1
1137,1.0084290504455566,58,6,58,57,61,1
1137,1.0084290504455566,60,7,59,57,61,1
1137,1.0084290504455566,58,8,59,57,61,1
1137,1.0084290504455566,59,9,59,57,61,1
1137,1.0084290504455566,58,10,59,57,61,1
1137,1.0084290504455566,58,11,58,57,61,1
1137,1.0084290504455566,58,12,58,57,61,1
1137,1.0084290504455566,59,13,59,57,61,1
1137,1.0084290504455566,58,14,59,57,61,1
1137,1.0084290504455566,58,15,58,57,61,1
1138,0.9909722805023193,58,0,58,58,62,1
1138,0.9909722805023193,58,1,58,58,62,1
1138,0.9909722805023193,58,2,58,58,62,1
1138,0.9909722805023193,59,3,59,58,62,1
1138,0.9909722805023193,60,4,59,58,62,1
1138,0.9909722805023193,59,5,59,58,62,1
1138,0.9909722805023193,58,6,58,58,62,1
1138,0.9909722805023193,58,7,58,58,62,1
1138,0.9909722805023193,60,8,58,58,62,1
1138,0.9909722805023193,59,9,58,58,62,1
1138,0.9909722805023193,58,10,58,58,62,1
1138,0.9909722805023193,60,11,59,58,62,1
1138,0.9909722805023193,60,12,58,58,62,1
1138,0.9909722805023193,59,13,58,58,62,1
1138,0.9909722805023193,60,14,59,58,62,1
1138,0.9909722805023193,58,15,58,58,62,1
1139,0.9980020523071289,60,0,60,59,63,1
1139,0.9980020523071289,60,1,60,59,63,1
1139,0.9980020523071289,61,2,60,59,63,1
1139,0.9980020523071289,60,3,61,59,63,1
1139,0.9980020523071289,61,4,61,59,63,1
1139,0.9980020523071289,60,5,60,59,63,1
1139,0.9980020523071289,61,6,59,59,63,1
1139,0.9980020523071289,60,7,60,59,63,1
1139,0.9980020523071289,60,8,60,59,63,1
1139,0.9980020523071289,60,9,60,59,63,1
1139,0.9980020523071289,60,10,60,59,63,1
1139,0.9980020523071289,60,11,60,59,63,1
1139,0.9980020523071289,60,12,61,59,63,1
1139,0.9980020523071289,61,13,61,59,63,1
1139,0.9980020523071289,61,14,61,59,63,1
1139,0.9980020523071289,61,15,62,59,63,1
1140,0.9984622001647949,4,0,4,0,4,1
1140,0.9984622001647949,4,1,7,0,4,1
1140,0.9984622001647949,5,2,4,0,4,1
1140,0.9984622001647949,6,3,6,0,4,1
1140,0.9984622001647949,4,4,4,0,4,1
1140,0.9984622001647949,6,5,5,0,4,1
1140,0.9984622001647949,5,6,5,0,4,1
1140,0.9984622001647949,4,7,5,0,4,1
1140,0.9984622001647949,4,8,4,0,4,1
1140,0.9984622001647949,6,9,4,0,4,1
1140,0.9984622001647949,3,10,4,0,4,1
1140,0.9984622001647949,4,11,3,0,4,1
1140,0.9984622001647949,4,12,4,0,4,1
1140,0.9984622001647949,3,13,4,0,4,1
1140,0.9984622001647949,5,14,5,0,4,1
1140,0.9984622001647949,3,15,3,0,4,1
1141,0.9931130409240723,4,0,4,1,5,1
1141,0.9931130409240723,5,1,5,1,5,1
1141,0.9931130409240723,6,2,6,1,5,1
1141,0.9931130409240723,3,3,3,1,5,1
1141,0.9931130409240723,8,4,7,1,5,1
1141,0.9931130409240723,4,5,4,1,5,1
1141,0.9931130409240723,4,6,4,1,5,1
1141,0.9931130409240723,2,7,2,1,5,1
1141,0.9931130409240723,5,8,5,1,5,1
1141,0.9931130409240723,5,9,6,1,5,1
1141,0.9931130409240723,4,10,4,1,5,1
1141,0.9931130409240723,5,11,5,1,5,1
1141,0.9931130409240723,6,12,6,1,5,1
1141,0.9931130409240723,4,13,4,1,5,1
1141,0.9931130409240723,6,14,6,1,5,1
1141,0.9931130409240723,2,15,3,1,5,1
1142,0.9903836250305176,5,0,5,2,6,1
1142,0.9903836250305176,7,1,7,2,6,1
1142,0.9903836250305176,4,2,4,2,6,1
1142,0.9903836250305176,9,3,6,2,6,1
1142,0.9903836250305176,5,4,6,2,6,1
1142,0.9903836250305176,7,5,7,2,6,1
1142,0.9903836250305176,7,6,7,2,6,1
1142,0.9903836250305176,7,7,7,2,6,1
1142,0.9903836250305176,6,8,6,2,6,1
1142,0.9903836250305176,6,9,6,2,6,1
1142,0.9903836250305176,4,10,4,2,6,1
1142,0.9903836250305176,6,11,5,2,6,1
1142,0.9903836250305176,6,12,6,2,6,1
1142,0.9903836250305176,6,13,6,2,6,1
1142,0.9903836250305176,7,14,6,2,6,1
1142,0.9903836250305176,7,15,7,2,6,1
1143,0.995413064956665,7,0,7,3,7,1
1143,0.995413064956665,5,1,4,3,7,1
1143,0.995413064956665,9,2,7,3,7,1
1143,0.995413064956665,7,3,7,3,7,1
1143,0.995413064956665,5,4,5,3,7,1
1143,0.995413064956665,4,5,4,3,7,1
1143,0.995413064956665,4,6,4,3,7,1
1143,0.995413064956665,5,7,5,3,7,1
1143,0.995413064956665,7,8,7,3,7,1
1143,0.995413064956665,4,9,4,3,7,1
1143,0.995413064956665,6,10,6,3,7,1
1143,0.995413064956665,7,11,8,3,7,1
1143,0.995413064956665,7,12,7,3,7,1
1143,0.995413064956665,5,13,5,3,7,1
1143,0.995413064956665,7,14,7,3,7,1
1143,0.995413064956665,7,15,6,3,7,1
1144,0.9968736171722412,9,0,7,4,8,1
1144,0.9968736171722412,8,1,8,4,8,1
1144,0.9968736171722412,8,2,8,4,8,1
1144,0.9968736171722412,7,3,8,4,8,1
1144,0.9968736171722412,6,4,6,4,8,1
1144,0.9968736171722412,7,5,7,4,8,1
1144,0.9968736171722412,6,6,5,4,8,1
1144,0.9968736171722412,7,7,7,4,8,1
1144,0.9968736171722412,6,8,5,4,8,1
1144,0.9968736171722412,6,9,9,4,8,1
1144,0.9968736171722412,7,10,7,4,8,1
1144,0.9968736171722412,7,11,7,4,8,1
1144,0.9968736171722412,6,12,6,4,8,1
1144,0.9968736171722412,5,13,5,4,8,1
1144,0.9968736171722412,6,14,6,4,8,1
1144,0.9968736171722412,8,15,8,4,8,1
1145,1.0021133422851562,7,0,7,5,9,1
1145,1.0021133422851562,6,1,6,5,9,1
1145,1.0021133422851562,7,2,7,5,9,1
1145,1.0021133422851562,6,3,6,5,9,1
1145,1.0021133422851562,8,4,8,5,9,1
1145,1.0021133422851562,6,5,8,5,9,1
1145,1.0021133422851562,9,6,9,5,9,1
1145,1.0021133422851562,10,7,11,5,9,1
1145,1.0021133422851562,8,8,8,5,9,1
1145,1.0021133422851562,8,9,8,5,9,1
1145,1.0021133422851562,8,10,8,5,9,1
1145,1.0021133422851562,6,11,6,5,9,1
1145,1.0021133422851562,8,12,8,5,9,1
1145,1.0021133422851562,9,13,9,5,9,1
1145,1.0021133422851562,5,14,7,5,9,1
1145,1.0021133422851562,6,15,6,5,9,1
1146,1.0050902366638184,9,0,9,6,10,1
1146,1.0050902366638184,7,1,8,6,10,1
1146,1.0050902366638184,10,2,10,6,10,1
1146,1.0050902366638184,10,3,10,6,10,1
1146,1.0050902366638184,7,4,7,6,10,1
1146,1.0050902366638184,8,5,8,6,10,1
1146,1.0050902366638184,9,6,9,6,10,1
1146,1.0050902366638184,8,7,8,6,10,1
1146,1.0050902366638184,9,8,9,6,10,1
1146,1.0050902366638184,8,9,8,6,10,1
1146,1.0050902366638184,10,10,10,6,10,1
1146,1.0050902366638184,8,11,7,6,10,1
1146,1.0050902366638184,8,12,7,6,10,1
1146,1.0050902366638184,6,13,7,6,10,1
1146,1.0050902366638184,7,14,9,6,10,1
1146,1.0050902366638184,8,15,8,6,10,1
1147,0.9917271137237549,12,0,11,7,11,1
1147,0.9917271137237549,9,1,10,7,11,1
1147,0.9917271137237549,9,2,10,7,11,1
1147,0.9917271137237549,8,3,8,7,11,1
1147,0.9917271137237549,11,4,10,7,11,1
1147,0.9917271137237549,10,5,10,7,11,1
1147,0.9917271137237549,11,6,11,7,11,1
1147,0.9917271137237549,13,7,11,7,11,1
1147,0.9917271137237549,10,8,10,7,11,1
1147,0.9917271137237549,9,9,11,7,11,1
1147,0.9917271137237549,10,10,10,7,11,1
1147,0.9917271137237549,9,11,11,7,11,1
1147,0.9917271137237549,10,12,10,7,11,1
1147,0.9917271137237549,8,13,8,7,11,1
1147,0.9917271137237549,12,14,12,7,11,1
1147,0.9917271137237549,8,15,8,7,11,1
1148,0.9931972026824951,11,0,12,8,12,1
1148,0.9931972026824951,10,1,10,8,12,1
1148,0.9931972026824951,8,2,11,8,12,1
1148,0.9931972026824951,10,3,11,8,12,1
1148,0.9931972026824951,8,4,11,8,12,1
1148,0.9931972026824951,12,5,11,8,12,1
1148,0.9931972026824951,9,6,10,8,12,1
1148,0.9931972026824951,9,7,10,8,12,1
1148,0.9931972026824951,12,8,11,8,12,1
1148,0.9931972026824951,10,9,12,8,12,1
1148,0.9931972026824951,8,10,10,8,12,1
1148,0.9931972026824951,10,11,10,8,12,1
1148,0.9931972026824951,12,12,12,8,12,1
1148,0.9931972026824951,10,13,10,8,12,1
1148,0.9931972026824951,10,14,10,8,12,1
1148,0.9931972026824951,10,15,10,8,12,1
1149,1.005347490310669,11,0,10,9,13,1
1149,1.005347490310669,12,1,12,9,13,1
1149,1.005347490310669,13,2,14,9,13,1
1149,1.005347490310669,13,3,13,9,13,1
1149,1.005347490310669,13,4,12,9,13,1
1149,1.005347490310669,9,5,11,9,13,1
1149,1.005347490310669,10,6,11,9,13,1
1149,1.005347490310669,12,7,12,9,13,1
1149,1.005347490310669,12,8,12,9,13,1
1149,1.005347490310669,10,9,10,9,13,1
1149,1.005347490310669,12,10,12,9,13,1
1149,1.005347490310669,12,11,12,9,13,1
1149,1.005347490310669,12,12,12,9,13,1
1149,1.005347490310669,12,13,13,9,13,1
1149,1.005347490310669,14,14,14,9,13,1
1149,1.005347490310669,12,15,12,9,13,1
1150,0.9907715320587158,8,0,10,10,14,1
1150,0.9907715320587158,14,1,15,10,14,1
1150,0.9907715320587158,13,2,14,10,14,1
1150,0.9907715320587158,14,3,13,10,14,1
1150,0.9907715320587158,12,4,14,10,14,1
1150,0.9907715320587158,8,5,14,10,14,1
1150,0.9907715320587158,14,6,14,10,14,1
1150,0.9907715320587158,12,7,10,10,14,1
1150,0.9907715320587158,8,8,11,10,14,1
1150,0.9907715320587158,17,9,17,10,14,1
1150,0.9907715320587158,14,10,14,10,14,1
1150,0.9907715320587158,13,11,13,10,14,1
1150,0.9907715320587158,15,12,14,10,14,1
1150,0.9907715320587158,11,13,12,10,14,1
1150,0.9907715320587158,14,14,14,10,14,1
1150,0.9907715320587158,16,15,14,10,14,1
1151,0.9922912120819092,13,0,14,11,15,1
1151,0.9922912120819092,16,1,15,11,15,1
1151,0.9922912120819092,10,2,14,11,15,1
1151,0.9922912120819092,13,3,14,11,15,1
1151,0.9922912120819092,14,4,13,11,15,1
1151,0.9922912120819092,12,5,13,11,15,1
1151,0.9922912120819092,15,6,15,11,15,1
1151,0.9922912120819092,16,7,13,11,15,1
1151,0.9922912120819092,15,8,16,11,15,1
1151,0.9922912120819092,7,9,12,11,15,1
1151,0.9922912120819092,12,10,13,11,15,1
1151,0.9922912120819092,14,11,14,11,15,1
1151,0.9922912120819092,15,12,15,11,15,1
1151,0.9922912120819092,13,13,14,11,15,1
1151,0.9922912120819092,20,14,14,11,15,1
1151,0.9922912120819092,14,15,16,11,15,1
1152,0.9951601028442383,14,0,14,12,16,1
1152,0.9951601028442383,14,1,14,12,16,1
1152,0.9951601028442383,16,2,16,12,16,1
1152,0.9951601028442383,4,3,14,12,16,1
1152,0.9951601028442383,15,4,15,12,16,1
1152,0.9951601028442383,12,5,15,12,16,1
1152,0.9951601028442383,14,6,14,12,16,1
1152,0.9951601028442383,12,7,14,12,16,1
1152,0.9951601028442383,13,8,13,12,16,1
1152,0.9951601028442383,13,9,14,12,16,1
1152,0.9951601028442383,13,10,16,12,16,1
1152,0.9951601028442383,15,11,15,12,16,1
1152,0.9951601028442383,16,12,15,12,16,1
1152,0.9951601028442383,17,13,16,12,16,1
1152,0.9951601028442383,16,14,15,12,16,1
1152,0.9951601028442383,14,15,14,12,16,1
1153,1.0030064582824707,13,0,14,13,17,1
1153,1.0030064582824707,14,1,15,13,17,1
1153,1.0030064582824707,16,2,17,13,17,1
1153,1.0030064582824707,15,3,15,13,17,1
1153,1.0030064582824707,19,4,17,13,17,1
1153,1.0030064582824707,15,5,15,13,17,1
1153,1.0030064582824707,4,6,15,13,17,1
1153,1.0030064582824707,14,7,15,13,17,1
1153,1.0030064582824707,17,8,16,13,17,1
1153,1.0030064582824707,17,9,17,13,17,1
1153,1.0030064582824707,13,10,15,13,17,1
1153,1.0030064582824707,10,11,18,13,17,1
1153,1.0030064582824707,20,12,19,13,17,1
1153,1.0030064582824707,12,13,16,13,17,1
1153,1.0030064582824707,13,14,15,13,17,1
1153,1.0030064582824707,15,15,15,13,17,1
1154,1.0067696571350098,18,0,17,14,18,1
1154,1.0067696571350098,18,1,18,14,18,1
1154,1.0067696571350098,18,2,18,14,18,1
1154,1.0067696571350098,18,3,18,14,18,1
1154,1.0067696571350098,18,4,18,14,18,1
1154,1.0067696571350098,12,5,15,14,18,1
1154,1.0067696571350098,16,6,17,14,18,1
1154,1.0067696571350098,17,7,18,14,18,1
1154,1.0067696571350098,17,8,16,14,18,1
1154,1.0067696571350098,16,9,16,14,18,1
1154,1.0067696571350098,16,10,16,14,18,1
1154,1.0067696571350098,16,11,16,14,18,1
1154,1.0067696571350098,15,12,15,14,18,1
1154,1.0067696571350098,18,13,18,14,18,1
1154,1.0067696571350098,18,14,18,14,18,1
1154,1.0067696571350098,16,15,18,14,18,1
1155,0.9984431266784668,15,0,16,15,19,1
1155,0.9984431266784668,18,1,16,15,19,1
1155,0.9984431266784668,13,2,18,15,19,1
1155,0.9984431266784668,15,3,16,15,19,1
1155,0.9984431266784668,18,4,17,15,19,1
1155,0.9984431266784668,18,5,18,15,19,1
1155,0.9984431266784668,18,6,18,15,19,1
1155,0.9984431266784668,16,7,16,15,19,1
1155,0.9984431266784668,21,8,19,15,19,1
1155,0.9984431266784668,9,9,18,15,19,1
1155,0.9984431266784668,20,10,21,15,19,1
1155,0.9984431266784668,15,11,16,15,19,1
1155,0.9984431266784668,19,12,19,15,19,1
1155,0.9984431266784668,18,13,20,15,19,1
1155,0.9984431266784668,21,14,18,15,19,1
1155,0.9984431266784668,19,15,18,15,19,1
1156,0.9986865520477295,18,0,18,16,20,1
1156,0.9986865520477295,18,1,18,16,20,1
1156,0.9986865520477295,19,2,20,16,20,1
1156,0.9986865520477295,16,3,18,16,20,1
1156,0.9986865520477295,22,4,20,16,20,1
1156,0.9986865520477295,18,5,17,16,20,1
1156,0.9986865520477295,17,6,18,16,20,1
1156,0.9986865520477295,18,7,18,16,20,1
1156,0.9986865520477295,18,8,18,16,20,1
1156,0.9986865520477295,18,9,18,16,20,1
1156,0.9986865520477295,17,10,18,16,20,1
1156,0.9986865520477295,20,11,19,16,20,1
1156,0.9986865520477295,15,12,19,16,20,1
1156,0.9986865520477295,18,13,17,16,20,1
1156,0.9986865520477295,15,14,20,16,20,1
1156,0.9986865520477295,18,15,18,16,20,1
1157,0.9965012073516846,19,0,20,17,21,1
1157,0.9965012073516846,17,1,17,17,21,1
1157,0.9965012073516846,23,2,20,17,21,1
1157,0.9965012073516846,25,3,24,17,21,1
1157,0.9965012073516846,22,4,18,17,21,1
1157,0.9965012073516846,23,5,21,17,21,1
1157,0.9965012073516846,20,6,21,17,21,1
1157,0.9965012073516846,20,7,21,17,21,1
1157,0.9965012073516846,20,8,20,17,21,1
1157,0.9965012073516846,18,9,21,17,21,1
1157,0.9965012073516846,22,10,22,17,21,1
1157,0.9965012073516846,19,11,19,17,21,1
1157,0.9965012073516846,21,12,22,17,21,1
1157,0.9965012073516846,19,13,21,17,21,1
1157,0.9965012073516846,16,14,23,17,21,1
1157,0.9965012073516846,16,15,20,17,21,1
1158,1.0085086822509766,18,0,20,18,22,1
1158,1.0085086822509766,21,1,22,18,22,1
1158,1.0085086822509766,21,2,21,18,22,1
1158,1.0085086822509766,20,3,20,18,22,1
1158,1.0085086822509766,23,4,21,18,22,1
1158,1.0085086822509766,19,5,20,18,22,1
1158,1.0085086822509766,20,6,20,18,22,1
1158,1.0085086822509766,20,7,21,18,22,1
1158,1.0085086822509766,22,8,21,18,22,1
1158,1.0085086822509766,22,9,21,18,22,1
1158,1.0085086822509766,20,10,20,18,22,1
1158,1.0085086822509766,20,11,20,18,22,1
1158,1.0085086822509766,20,12,19,18,22,1
1158,1.0085086822509766,22,13,20,18,22,1
1158,1.0085086822509766,21,14,21,18,22,1
1158,1.0085086822509766,23,15,22,18,22,1
1159,1.0062599182128906,20,0,20,19,23,1
1159,1.0062599182128906,23,1,23,19,23,1
1159,1.0062599182128906,17,2,21,19,23,1
1159,1.0062599182128906,21,3,22,19,23,1
1159,1.0062599182128906,23,4,22,19,23,1
1159,1.0062599182128906,23,5,22,19,23,1
1159,1.0062599182128906,22,6,21,19,23,1
1159,1.0062599182128906,23,7,23,19,23,1
1159,1.0062599182128906,21,8,23,19,23,1
1159,1.0062599182128906,22,9,22,19,23,1
1159,1.0062599182128906,22,10,23,19,23,1
1159,1.0062599182128906,23,11,23,19,23,1
1159,1.0062599182128906,20,12,22,19,23,1
1159,1.0062599182128906,23,13,23,19,23,1
1159,1.0062599182128906,20,14,21,19,23,1
1159,1.0062599182128906,24,15,23,19,23,1
1160,1.0039522647857666,21,0,22,20,24,1
1160,1.0039522647857666,14,1,23,20,24,1
1160,1.0039522647857666,22,2,23,20,24,1
1160,1.0039522647857666,24,3,24,20,24,1
1160,1.0039522647857666,23,4,23,20,24,1
1160,1.0039522647857666,26,5,23,20,24,1
1160,1.0039522647857666,22,6,22,20,24,1
1160,1.0039522647857666,24,7,23,20,24,1
1160,1.0039522647857666,19,8,23,20,24,1
1160,1.0039522647857666,20,9,21,20,24,1
1160,1.0039522647857666,16,10,23,20,24,1
1160,1.0039522647857666,21,11,23,20,24,1
1160,1.0039522647857666,26,12,24,20,24,1
1160,1.0039522647857666,25,13,25,20,24,1
1160,1.0039522647857666,22,14,22,20,24,1
1160,1.0039522647857666,18,15,22,20,24,1
1161,1.009058952331543,23,0,24,21,25,1
1161,1.009058952331543,24,1,24,21,25,1
1161,1.009058952331543,15,2,22,21,25,1
1161,1.009058952331543,23,3,23,21,25,1
1161,1.009058952331543,23,4,24,21,25,1
1161,1.009058952331543,24,5,24,21,25,1
1161,1.009058952331543,23,6,23,21,25,1
1161,1.009058952331543,24,7,24,21,25,1
1161,1.009058952331543,22,8,22,21,25,1
1161,1.009058952331543,25,9,24,21,25,1
1161,1.009058952331543,25,10,25,21,25,1
1161,1.009058952331543,27,11,24,21,25,1
1161,1.009058952331543,23,12,24,21,25,1
1161,1.009058952331543,28,13,24,21,25,1
1161,1.009058952331543,26,14,23,21,25,1
1161,1.009058952331543,23,15,23,21,25,1
1162,1.0061407089233398,26,0,23,22,26,1
1162,1.0061407089233398,24,1,25,22,26,1
1162,1.0061407089233398,25,2,25,22,26,1
1162,1.0061407089233398,27,3,26,22,26,1
1162,1.0061407089233398,24,4,24,22,26,1
1162,1.0061407089233398,26,5,25,22,26,1
1162,1.0061407089233398,24,6,24,22,26,1
1162,1.0061407089233398,23,7,24,22,26,1
1162,1.0061407089233398,26,8,24,22,26,1
1162,1.0061407089233398,24,9,26,22,26,1
1162,1.0061407089233398,24,10,26,22,26,1
1162,1.0061407089233398,24,11,24,22,26,1
1162,1.0061407089233398,24,12,24,22,26,1
1162,1.0061407089233398,23,13,23,22,26,1
1162,1.0061407089233398,24,14,24,22,26,1
1162,1.0061407089233398,22,15,24,22,26,1
1163,1.0089671611785889,24,0,25,23,27,1
1163,1.0089671611785889,23,1,25,23,27,1
1163,1.0089671611785889,25,2,26,23,27,1
1163,1.0089671611785889,24,3,26,23,27,1
1163,1.0089671611785889,28,4,27,23,27,1
1163,1.0089671611785889,25,5,24,23,27,1
1163,1.0089671611785889,22,6,25,23,27,1
1163,1.0089671611785889,26,7,25,23,27,1
1163,1.0089671611785889,27,8,24,23,27,1
1163,1.0089671611785889,28,9,29,23,27,1
1163,1.0089671611785889,26,10,26,23,27,1
1163,1.0089671611785889,24,11,25,23,27,1
1163,1.0089671611785889,26,12,26,23,27,1
1163,1.0089671611785889,24,13,26,23,27,1
1163,1.0089671611785889,24,14,24,23,27,1
1163,1.0089671611785889,24,15,24,23,27,1
1164,0.9903168678283691,26,0,27,24,28,1
1164,0.9903168678283691,20,1,26,24,28,1
1164,0.9903168678283691,27,2,27,24,28,1
1164,0.9903168678283691,27,3,28,24,28,1
1164,0.9903168678283691,25,4,25,24,28,1
1164,0.9903168678283691,25,5,27,24,28,1
1164,0.9903168678283691,28,6,26,24,28,1
1164,0.9903168678283691,26,7,28,24,28,1
1164,0.9903168678283691,26,8,27,24,28,1
1164,0.9903168678283691,28,9,25,24,28,1
1164,0.9903168678283691,25,10,26,24,28,1
1164,0.9903168678283691,28,11,28,24,28,1
1164,0.9903168678283691,26,12,26,24,28,1
1164,0.9903168678283691,29,13,28,24,28,1
1164,0.9903168678283691,25,14,26,24,28,1
1164,0.9903168678283691,26,15,25,24,28,1
1165,0.9909281730651855,28,0,28,25,29,1
1165,0.9909281730651855,28,1,28,25,29,1
1165,0.9909281730651855,21,2,26,25,29,1
1165,0.9909281730651855,28,3,28,25,29,1
1165,0.9909281730651855,29,4,29,25,29,1
1165,0.9909281730651855,27,5,29,25,29,1
1165,0.9909281730651855,26,6,27,25,29,1
1165,0.9909281730651855,29,7,28,25,29,1
1165,0.9909281730651855,28,8,27,25,29,1
1165,0.9909281730651855,27,9,26,25,29,1
1165,0.9909281730651855,27,10,25,25,29,1
1165,0.9909281730651855,28,11,28,25,29,1
1165,0.9909281730651855,28,12,28,25,29,1
1165,0.9909281730651855,27,13,28,25,29,1
1165,0.9909281730651855,26,14,26,25,29,1
1165,0.9909281730651855,26,15,27,25,29,1
1166,1.0011236667633057,27,0,28,26,30,1
1166,1.0011236667633057,28,1,28,26,30,1
1166,1.0011236667633057,28,2,28,26,30,1
1166,1.0011236667633057,27,3,23,26,30,1
1166,1.0011236667633057,30,4,30,26,30,1
1166,1.0011236667633057,29,5,28,26,30,1
1166,1.0011236667633057,28,6,29,26,30,1
1166,1.0011236667633057,29,7,28,26,30,1
1166,1.0011236667633057,30,8,29,26,30,1
1166,1.0011236667633057,26,9,30,26,30,1
1166,1.0011236667633057,26,10,27,26,30,1
1166,1.0011236667633057,29,11,28,26,30,1
1166,1.0011236667633057,29,12,30,26,30,1
1166,1.0011236667633057,28,13,28,26,30,1
1166,1.0011236667633057,30,14,29,26,30,1
1166,1.0011236667633057,24,15,26,26,30,1
1167,1.0090456008911133,30,0,28,27,31,1
1167,1.0090456008911133,29,1,29,27,31,1
1167,1.0090456008911133,31,2,30,27,31,1
1167,1.0090456008911133,29,3,30,27,31,1
1167,1.0090456008911133,30,4,30,27,31,1
1167,1.0090456008911133,31,5,30,27,31,1
1167,1.0090456008911133,30,6,28,27,31,1
1167,1.0090456008911133,30,7,29,27,31,1
1167,1.0090456008911133,30,8,29,27,31,1
1167,1.0090456008911133,31,9,31,27,31,1
1167,1.0090456008911133,31,10,30,27,31,1
1167,1.0090456008911133,30,11,28,27,31,1
1167,1.0090456008911133,30,12,31,27,31,1
1167,1.0090456008911133,28,13,30,27,31,1
1167,1.0090456008911133,29,14,29,27,31,1
1167,1.0090456008911133,30,15,31,27,31,1
1168,0.9963407516479492,31,0,31,28,32,1
1168,0.9963407516479492,30,1,31,28,32,1
1168,0.9963407516479492,29,2,31,28,32,1
